url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:11.864538+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-barbara-central-bogota/193876241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.030332+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.050437+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.056749+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.237827+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.257823+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.299025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.307825+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.357246+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.414767+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:12.963275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.010883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.045109+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.081917+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.162246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-valladolid-bogota/193814341,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.208265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-valladolid-bogota/193814341,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.215047+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.221507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193875393,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.262466+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193778990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:13.860426+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.067447+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193519771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.082651+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-calleja-baja-bogota/193778729,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.089029+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.096686+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.218780+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.225665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193847304,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.281872+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.363556+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.473966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.489359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-tintal-bogota/193860621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.629888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:14.780475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193876400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.236503+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.481902+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.491980+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.497914+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.509799+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192551610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.530832+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.550307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.640681+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-andes-bogota/193732836,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:15.907144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.110410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.585009+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.603228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.650993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/191477290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.763020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193872868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.826221+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-batan-bogota/192962642,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.901268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:16.984407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:17.108082+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193619138,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:17.186814+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:17.253532+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:17.260946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193812073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 415.000.000 | $ 550.000.000 | $ 620.000.000 | $ 380.000.000 | $ 880.000.000 | $ 800.000 | $ 350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-15 07:58:17.305014+00:00
