url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.657818+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.666355+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.680050+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.724704+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:55.870586+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.308420+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.404889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.514236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.523232+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.553240+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.575180+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.597193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193585869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:56.604634+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.212607+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.271016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.501806+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.509961+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.523197+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.602977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193612447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:57.643704+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-plazuelas-del-virrey-bogota/193654186,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.069492+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.100523+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.129219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.136319+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.158447+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.271066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.277962+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.398291+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.411527+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:58.949589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.021348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193519771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.031043+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.038500+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.203453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.214345+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.268230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.465466+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.839293+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.849235+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.877389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:59.899820+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.047526+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.113263+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.164420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.236868+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.724800+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.747088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.798531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.808340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.836292+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.843887+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-alsacia-bogota/193365740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:00.964122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193595536,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:25:01.051412+00:00
