url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:57.969065+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:57.976213+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:58.115047+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:58.236909+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:58.505051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:58.806239+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:58.870026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:58.888377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:59.084950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:59.119386+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:59.129881+00:00
