url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:16.545454+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:21.890931+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.049114+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.070419+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.171410+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.636428+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.654008+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.794412+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.824354+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.923512+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.930849+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.937740+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:22.949928+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.493366+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.566233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.703279+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.713646+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.754312+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.762572+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.797826+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:23.804924+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.317267+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.330813+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-capri-bogota/193510979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.364906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.372449+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.378980+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.582422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193466991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.589446+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:24.630547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.154056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.165912+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.174105+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.356404+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.365131+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.407646+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.456488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193563489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:25.462719+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.044060+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.055491+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.062102+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.233268+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.256831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.305329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.313539+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.320360+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.882116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.917271+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:26.932757+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 695.000.000 | $ 3.100.000 | $ 2.500.000.000 | $ 22.000.000 | $ 620.000.000 | $ 1.450.000 | $ 490.000.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-26 06:32:28.044719+00:00
