url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.164556+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.386898+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.508806+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.578644+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.943132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:47.972994+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:48.039161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:48.129447+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:48.228812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-calleja-baja-bogota/193778729,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:48.325069+00:00
