url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.729780+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.751569+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/193222946,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.765164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.782235+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.794529+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:18.862179+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:19.340573+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:19.404325+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:19.523841+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:19.541641+00:00
