url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:42.419630+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.419567+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.446948+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.457062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:48.502302+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.008147+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.035268+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.083537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.125730+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.206007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.240629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.266761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.321149+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.954620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:49.961987+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.038940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.083113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jorge-central-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.205090+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.227399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.277527+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.286592+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.862698+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.875301+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.884494+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.891409+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.911733+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:50.918477+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.183051+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.227393+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.738214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.744943+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.752553+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.773905+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.787816+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:51.798839+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.029003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.070779+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.651194+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.659598+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.666595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.688194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bellavista-occidental-bogota/193550933,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.708759+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.861994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193568586,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.869073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:52.902501+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:53.730402+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 313.000.000 | $ 1.100.000 | $ 12.000.000 | $ 1.000.000 | $ 230.049.000 | $ 1.700.000.000 | $ 172.000.000 | $ 521.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-31 06:29:53.816815+00:00
