url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:19.921675+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.193594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.208207+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.326771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-campi%C3%B1a-bogota/193196775,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.333485+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.464213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193338947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.793343+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:20.842151+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:21.000143+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 600.000.000 | $ 778.000.000 | $ 820.000 | $ 2.900.000 | $ 571.949.353 | $ 169.000.000 | $ 670.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 12:07:21.209443+00:00
