url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.362273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.379927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.590661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.608531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:25.614834+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:26.153337+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:26.214510+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:26.434859+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:26.477327+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:26.682077+00:00
