url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.467466+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193454049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.491211+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.567915+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.577399+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.665189+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:23.879179+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-magdala-bogota/193451998,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:24.228240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:24.296986+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:24.316438+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:24.338774+00:00
