url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.463688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.473637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.483633+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.504629+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.679044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-norte-bogota/193261567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:47.719709+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:48.273399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-victorino-bogota/193169010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:48.300320+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:48.318748+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:48.513292+00:00
