url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.347768+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.776819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.784042+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.809061+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.905610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.929738+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.937183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:07.996109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:08.174976+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:08.610174+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:08.621552+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193340282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:08.858284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:08.969043+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:08.979097+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.016670+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.102467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.415966+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.504361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.582786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.598035+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.763627+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.775022+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.884148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.891039+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:09.928397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-policarpa-salavarreta-bogota/193343399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.345155+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.357344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193380231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.465493+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.551565+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.581350+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.610167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:10.752075+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192123067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.135470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.264311+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.435469+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.454567+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.461033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.490020+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.503359+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:11.769194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.013018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.091294+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.122945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.143576+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.267694+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.333240+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/193222946,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.352839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.380354+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 335.000.000 | $ 3.387.000.000 | $ 360.000.000 | $ 278.000.000 | $ 310.000.000 | $ 430.000 | $ 474.500.000 | $ 2.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 06:25:12.782832+00:00
