url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:28.270662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:28.529124+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193431777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:28.536610+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:28.617036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:28.624391+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:28.659135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:29.370233+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:29.379910+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:29.386844+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-suba-bogota/10998911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 2.350.000.000 | $ 280.295.520 | $ 163.000.000 | $ 950.000 | $ 1.250.000 | $ 2.500.000 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-21 12:07:29.454735+00:00
