url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.365382+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.388846+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.417519+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.424037+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.478684+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:23.485350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193258376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:24.009022+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:24.052955+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:24.059786+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 360.000.000 | $ 5.500.000 | $ 445.000.000 | $ 1.220.000.000 | $ 835.000.000 | $ 1.250.000.000 | $ 970.000.000 | $ 2.950.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 12:08:24.182793+00:00
