url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.352709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.372173+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.416333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.469130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.511039+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.518227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:39.963854+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193778817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:40.104409+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:40.171098+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.521.056 | $ 6.500.000.000 | $ 2.100.000 | $ 560.000.000 | $ 1.500.000.000 | $ 950.000.000 | $ 340.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-25 13:08:40.203906+00:00
