url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.569733+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.598628+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:16.715098+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.224591+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.275421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.301261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193505322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.352018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.371985+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.386552+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193468547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.450326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:17.461138+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.105942+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.176598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.183477+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.329881+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.337927+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.377847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.387967+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.447219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:18.955949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.114326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.137450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.169667+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.196438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.231538+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.277670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.286762+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.786587+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.801017+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.911735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:19.974011+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.083551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.093491+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.201558+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.225022+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193474513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.660892+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.848109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-norte-bogota/193479638,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.886156+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.892836+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193437622,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.919107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.936291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.968307+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:20.983284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.485245+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.584236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.736742+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.750334+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.759602+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.777867+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.813101+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:21.846663+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:22.344776+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.999.999 | $ 430.000.000 | $ 36.000.000 | $ 430.000.000 | $ 2.500.000 | $ 3.010.000 | $ 415.000.000 | $ 1.120.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 12:09:22.389771+00:00
