url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:39.526149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:39.637733+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:39.746194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:39.835908+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:40.009094+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:40.027324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:40.631578+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:40.664084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/193349527,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:40.696828+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 315.000.000 | $ 550.000.000 | $ 1.500.000.000 | $ 1.500.000 | $ 4.800.000 | $ 1.500.000 | $ 1.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-16 00:20:40.720118+00:00
