url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193701052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:39.655784+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:39.663583+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:39.904755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:39.923643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:39.953596+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:39.965600+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:40.032437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193979131,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:40.572180+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:40.768929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 980.000.000 | $ 430.000.000 | $ 1.400.000.000 | $ 680.000.000 | $ 1.275.000.000 | $ 3.000.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-11 12:18:40.861351+00:00
