url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.280401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193919212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.288331+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.298395+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.315425+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.375702+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193921134,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.494070+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.645198+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:36.675711+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:37.145837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-jardin-sur-bogota/193845809,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 20.000.000 | $ 372.000.000 | $ 28.000.000 | $ 420.000.000 | $ 450.000.000 | $ 310.000.000 | $ 4.000.000 | $ 3.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-28 07:21:37.232597+00:00
