url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.068530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.091830+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.179531+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.218612+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.251020+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.312558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.784843+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193544292,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.850044+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.860423+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000.000 | $ 325.000.000 | $ 135.000.000 | $ 150.000.000 | $ 5.500.000 | $ 5.500.000 | $ 1.895.000.000 | $ 3.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-19 07:12:42.907069+00:00
