url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193253175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.156221+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.176886+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.194659+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-aguas-bogota/193227864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.271442+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.286529+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.773165+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.987188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192601892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:55.995378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:56.073549+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 330.000.000 | $ 780.000.000 | $ 750.000 | $ 1.500.000.000 | $ 740.000.000 | $ 4.200.000.000 | $ 4.000.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-09 06:25:56.133166+00:00
