url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.253553+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.392235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.419033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.470705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.489352+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:05.599977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:06.211032+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:06.217624+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:06.223759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 830.000.000 | $ 2.700.000 | $ 330.000.000 | $ 1.300.000 | $ 310.000.000 | $ 1.090.000 | $ 1.100.000.000 | $ 3.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-01 18:06:06.355355+00:00
