url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:08.372832+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:08.389836+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:08.598968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:08.612111+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:08.619266+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:08.625052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193595536,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:09.202292+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:09.209789+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:09.237969+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 4.000.000 | $ 5.300.000 | $ 5.800.000 | $ 1.230.000 | $ 2.500.000 | $ 1.390.000 | $ 2.500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-25 18:14:09.244688+00:00
