url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.211736+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.255456+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.265735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.280772+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.287067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.837380+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.860681+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.871659+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:01.903590+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 750.000.000 | $ 2.000.000 | $ 1.300.000 | $ 720.000.000 | $ 4.700.000 | $ 600.000.000 | $ 250.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 06:17:02.124230+00:00
