url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193885942,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:54.602922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193896697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:54.615459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:54.714873+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193887968,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:54.743374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193884571,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:54.961941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:55.259354+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:55.435156+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-cantalejo-bogota/193700185,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:55.454524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193871118,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:55.465661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193876569,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 535.000.000 | $ 3.000.000 | $ 2.600.000 | $ 5.537.000.000 | $ 1.200.000 | $ 850.000.000 | $ 995.000.000 | $ 540.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 00:40:55.607156+00:00
