url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193408741,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:18.956325+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:18.968535+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:19.181545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:19.216291+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:19.265332+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:20.163284+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:20.436114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:21.212576+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:21.290181+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:21.301683+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:21.338706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:21.346087+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:21.365450+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:19:25.555374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193147539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:13.956101+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:14.892086+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mirandela-estancia-bogota/193384450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:14.933871+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:15.101732+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-veraniego-bogota/193418435,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:15.131410+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:15.147111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193253405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:15.176391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:15.202763+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:15.230409+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:16.124422+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:16.157960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:16.216926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:16.234435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:16.241097+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:16.393638+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:23.825441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 250.000.000 | $ 740.000.000 | $ 2.350.000 | $ 220.000.000 | $ 1.400.000 | $ 5.700.000 | $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:47.474998+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 250.000.000 | $ 740.000.000 | $ 2.350.000 | $ 220.000.000 | $ 1.400.000 | $ 5.700.000 | $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:47.667493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 250.000.000 | $ 740.000.000 | $ 2.350.000 | $ 220.000.000 | $ 1.400.000 | $ 5.700.000 | $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:47.682874+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.400.000.000 | $ 250.000.000 | $ 740.000.000 | $ 2.350.000 | $ 220.000.000 | $ 1.400.000 | $ 5.700.000 | $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:20:47.843084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:21:26.432324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-florida-blanca-bogota/193437464,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.350.000 | $ 220.000.000 | $ 185.000.000 | $ 5.700.000 | $ 1.400.000 | $ 450.000.000 | $ 2.500.000.000 | $ 890.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 00:22:12.375873+00:00
