url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.212458+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.273158+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.279455+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.787909+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193486456,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:22.931156+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/193446805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.052378+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.088200+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.097902+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.118190+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.124785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.207150+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.673838+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.718393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.827779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.877326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/193572516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.890055+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-batan-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.956755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193441918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:23.975524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.014167+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.629902+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.644860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.654320+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.663726+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.755175+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.902913+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.910461+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:24.945793+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.575055+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.584750+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/193611572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.612076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.625329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.632106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.758372+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.891617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:25.918688+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.456789+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.491602+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.498610+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192630772,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.548928+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193585718,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.557128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.714397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193616386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.822837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jorge-central-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:26.833220+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:27.313449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:27.374557+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193618670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:27.591941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 5.400.000.000 | $ 2.600.000 | $ 315.000.000 | $ 1.550.000 | $ 3.650.000 | $ 3.500.000 | $ 19.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-16 12:23:27.599526+00:00
