url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:52.896395+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:52.906276+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:52.946382+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:52.952988+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:53.750208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:53.783894+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:53.791199+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:53.811695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:53.901196+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 83.000.000 | $ 370.000.000 | $ 3.200.000 | $ 360.000.000 | $ 650.000.000 | $ 435.000.000 | $ 35.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 18:19:53.920804+00:00
