url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.509200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.629120+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.636335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:57.887967+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:58.283777+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:58.516271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:58.588214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:58.641479+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:58.655569+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193474513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 269.000.000 | $ 630.000.000 | $ 350.000.000 | $ 220.000.000 | $ 261.171.000 | $ 4.200.000 | $ 7.042.900', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-16 12:16:58.671949+00:00
