url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.630463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.659873+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.873585+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:03.893237+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:04.142949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:04.419594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:04.491341+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:04.677515+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:04.695541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 890.000.000 | $ 1.400.000 | $ 371.000.000 | $ 1.700.000 | $ 2.300.000 | $ 450.000.000 | $ 2.290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 06:13:04.713075+00:00
