url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:39.577621+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:39.584346+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:39.663822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.105103+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.299914+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.328261+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.339056+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.360779+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.379671+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.400350+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.410370+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.888243+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:40.915066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-torca-bogota/193365728,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.134189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.153745+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.176143+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.206990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.251041+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.285902+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.772684+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.779451+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.803299+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.901268+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.963255+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.977980+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:41.999053+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193472038,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.025459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.562780+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.638787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193481556,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.653483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.798619+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.872253+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.883717+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.910033+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:42.921555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.338808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.437015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.593117+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.600129+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.615250+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.633247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 9.000.000 | $ 1.780.000.000 | $ 2.100.000 | $ 490.000 | $ 490.000 | $ 160.000.000 | $ 800.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-11 00:17:43.672433+00:00
