url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193573386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:12.302292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.021581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.081191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.552119+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.715221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.909359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.931678+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.939041+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:17.957403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:18.068354+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:18.078111+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:18.476267+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:18.565489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000 | $ 20.000.000 | $ 6.100.000.000 | $ 305.000.000 | $ 2.650.000.000 | $ 299.999.999 | $ 1.050.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 18:13:18.591393+00:00
