url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.344724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.378312+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.435960+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.464751+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.575107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.582046+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.588869+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:08.674200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.162404+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.272352+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-patricio-bogota/193633296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.386981+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.502880+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.509231+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.515719+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.692358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:09.836592+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.112698+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.124848+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.275523+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/193616554,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.284364+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.290791+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.297692+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.304564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.316008+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.979554+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/193611572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:10.986569+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.038803+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/193446805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.074754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.287148+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.296198+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.439021+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.537486+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.863654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.870756+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:11.896049+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lombardia-bogota/193568434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.038447+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.128613+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.183779+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.190222+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.209064+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.754930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.792708+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.820958+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192630772,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.890044+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.903623+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.960885+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:12.988454+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:13.010891+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:13.617720+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:13.626260+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.500.000 | $ 600.000.000 | $ 330.000.000 | $ 1.900.000 | $ 3.000.000 | $ 1.600.000 | $ 3.200.000 | $ 247.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-17 12:20:13.693796+00:00
