url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.356863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-aguas-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.400362+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.435789+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.560908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.568181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193802910,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:34.805812+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-cristobal-norte-bogota/193732828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:35.211970+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:35.259661+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:35.378607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.800.000 | $ 2.000.000 | $ 2.600.000 | $ 230.000.000 | $ 996.000 | $ 6.450.000 | $ 1.050.000 | $ 649.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 07:26:35.467763+00:00
