url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:43.886310+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-colon-bogota/193673615,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.000381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193771633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.079958+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.090313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.111407+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.132665+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.146867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193770950,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.153519+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.168205+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:44.263522+00:00
