url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.866537+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.901442+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.945776+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:01.954934+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:02.011087+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:02.171969+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:02.669441+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:02.676604+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:02.766089+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:02.899962+00:00
