url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192911859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:42.277828+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.029763+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.052166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.103581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.113620+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.681452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193290638,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.828728+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.910311+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-rafael-bogota/193272917,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.964579+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:48.974618+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193133819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.025838+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.032749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.076074+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.584930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.592225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.610348+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.670300+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.823792+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.886621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192996413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.932973+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tibabuyes-bogota/193141603,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:49.949044+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.471588+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193319443,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.518627+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.549863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193034426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.601867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.613755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193288894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.734808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:50.919944+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.085654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.388127+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193161737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.407903+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.416083+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.607508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.622210+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192400418,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.643674+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.709077+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 433.000.000 | $ 1.300.000 | $ 2.190.000 | $ 700.000.000 | $ 1.750.000 | $ 160.000.000 | $ 2.400.000.000 | $ 999.999.999', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 00:17:51.758755+00:00
