url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.222747+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.236848+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.254064+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.264300+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.285547+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-prado-veraniego-bogota/193519678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.295985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.344472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193849621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.415570+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-cortijo-bogota/193691287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.459870+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.750.000 | $ 1.200.000 | $ 40.000.000 | $ 4.000.000.000 | $ 2.000.000 | $ 5.400.000 | $ 280.000.000 | $ 10.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-09 00:38:54.545472+00:00
