url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:15.151636+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:15.932257+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193815085,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.069595+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.082392+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.180861+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.193879+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.273443+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.329813+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.353696+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.521731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:16.887408+00:00
