url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.843516+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:50.906157+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.385035+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-cabrera-bogota/193607563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.407171+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.496606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.622677+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.685120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.704173+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.738107+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:51.749839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193600098,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.320031+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.346311+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.508715+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.522753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.560287+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.584472+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193605008,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.633652+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:52.772042+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.297851+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.324896+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.442959+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.469050+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.486579+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.525447+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.564514+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:53.665453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.166235+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.176341+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.211182+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.223824+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.256612+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.401192+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.442416+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:54.463731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.053570+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.118791+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.334877+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.351188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.374265+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.388268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.398034+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.447234+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.946926+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.959047+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:55.998799+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.145857+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.173724+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.256230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.263529+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.415488+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.890589+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.902322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.670.000.000 | $ 3.500.000.000 | $ 380.000.000 | $ 140.000.000 | $ 570.000.000 | $ 850.000 | $ 1.250.000 | $ 830.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 12:10:56.976190+00:00
