url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-urbano-bogota/193942270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:44.391228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:44.401011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:44.408032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-simon-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:44.422641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:44.608368+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:44.640187+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:45.069867+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:45.079873+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:45.109355+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.800.000 | $ 639.646 | $ 4.100.000.000 | $ 960.000.000 | $ 2.100.000 | $ 4.600.000 | $ 2.700.000 | $ 17.356.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-04 07:00:45.303506+00:00
