url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.889026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.902827+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:19.979531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-compartir-bogota/193281943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.026523+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.037986+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.249800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.712501+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.751359+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tibabuyes-bogota/193141603,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.898898+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:20.983002+00:00
