url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:40:56.349725+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:00.675439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:00.727167+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-mazuren-bogota/193709966,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:00.846612+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:00.947589+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:01.127959+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:01.135017+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:01.147811+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:01.442194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:01.946601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:01.990108+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:02.003069+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:02.026969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193679848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 750.000 | $ 216.000.000 | $ 1.590.000 | $ 1.300.000 | $ 495.000.000 | $ 175.000.000 | $ 369.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 00:41:02.128086+00:00
