url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:30.576980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.292658+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.302286+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.384983+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.428181+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193584867,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:37.890396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.003121+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.027487+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.035674+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.181925+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.209463+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.304590+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.375098+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.836364+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.852925+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:38.975724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193568586,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.005042+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.089594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.097903+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.105057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.120632+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.767124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.849002+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.879914+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.902500+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:39.910362+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.029021+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.039456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.149170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.699585+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.940773+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.956649+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.966520+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:40.989270+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.107524+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.202960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.210213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.640889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.677280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jorge-central-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.699183+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.876157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:41.959794+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.021397+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.028812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.056965+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.472705+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.585054+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.614801+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.815734+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 1.500.000.000 | $ 5.800.000 | $ 700.000 | $ 1.135.000 | $ 1.800.000.000 | $ 1.200.000 | $ 924.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-01 18:18:42.843452+00:00
